Athlete_ID,Gender,Name,Nationality
18881,M,Rey Isaac,Cuba
18882,M,Pedro Lazo,Cuba
18883,M,Omar Luis,Cuba
18884,M,Juan Manrique,Cuba
18885,M,Eliecer Montes,Cuba
18886,M,Kosuke Fukudome,Japan
18887,M,Tadahito Iguchi,Japan
18888,M,Makoto Imaoka,Japan
18889,M,Takeo Kawamura,Japan
18890,M,Takashi Kurosu,Japan
18891,M,Takao Kuwamoto,Japan
18892,M,Nobuhiko Matsunaka,Japan
18893,M,Koichi Misawa,Japan
18894,M,Masahiko Mori,Japan
18895,M,Masao Morinaka,Japan
18896,M,Jutaro Kimura,Japan
18897,M,Daishin Nakamura,Japan
18898,M,Masahiro Nojima,Japan
18899,M,Hideaki Okubo,Japan
18900,M,Hitoshi Ono,Japan
18901,M,Yasuyuki Saigou,Japan
18902,M,Tomoaki Sato,Japan
18903,M,Takayuki Takabayashi,Japan
18904,M,Yoshitomo Tani,Japan
18905,M,Billy Koch,United States
18906,M,Mark Kotsay,United States
18907,M,Matt Lecroy,United States
18908,M,Travis Lee,United States
18909,M,A. J. Hinch,United States
18910,M,Jacque Jones,United States
18911,M,Troy Glaus,United States
18912,M,Seth Greisinger,United States
18913,M,Kip Harkrider,United States
18914,M,Chad Green,United States
18915,M,R. A. Dickey,United States
18916,M,Kris Benson,United States
18917,M,Chad Allen,United States
18918,M,Jeff Weaver,United States
18919,M,Jason Williams,United States
18920,M,Braden Looper,United States
18921,M,Brian Loyd,United States
18922,M,Warren Morris,United States
18923,M,Augie Ojeda,United States
18924,M,Jim Parque,United States
18925,M,Shaquille O'Neal,United States
18926,M,Gary Payton,United States
18927,M,Hakeem Olajuwon,United States
18928,M,Reggie Miller,United States
18929,M,Anfernee Hardaway,United States
18930,M,Grant Hill,United States
18931,M,Predrag Danilovic,Yugoslav Federation
18932,M,Vlade Divac,Yugoslav Federation
18933,M,Aleksandar Djordjevic,Yugoslav Federation
18934,M,Miroslav Beric,Yugoslav Federation
18935,M,Dejan Bodiroga,Yugoslav Federation
18936,M,Nikola Loncar,Yugoslav Federation
18937,M,Sasa Obradovic,Yugoslav Federation
18938,M,Zarko Paspalj,Yugoslav Federation
18939,M,Zeljko Rebraca,Yugoslav Federation
18940,M,Zoran Savic,Yugoslav Federation
18941,M,Dejan Tomasevic,Yugoslav Federation
18942,M,Milenko Topic,Yugoslav Federation
18943,M,Darius Lukminas,Lithuania
18944,M,Tomas Pacesas,Lithuania
18945,M,Saulius Stombergas,Lithuania
18946,M,Rytis Vaisvila,Lithuania
18947,M,Eurelijus Zukauskas,Lithuania
18948,M,Mindaugas Zukauskas,Lithuania
18949,F,Venus Lacey,United States
18950,F,Jennifer Azzi,United States
18951,F,Ruthie Bolton,United States
18952,F,Dawn Staley,United States
18953,F,Katy Steding,United States
18954,F,Sheryl Swoopes,United States
18955,F,Rebecca Lobo,United States
18956,F,Lisa Leslie,United States
18957,F,Nikki McCray,United States
18958,F,Carla McGhee,United States
18959,F,Maria Paula Silva,Brazil
18960,F,Leila Sobral,Brazil
18961,F,Marta De Sooza Sobral,Brazil
18962,F,Adriana Santos,Brazil
18963,F,Cintia Santos,Brazil
18964,F,Maria Angelica,Brazil
18965,F,Janeth Arcain,Brazil
18966,F,Roseli Gustavo,Brazil
18967,F,Silvia Luz,Brazil
18968,F,Hortencia Marcari Oliva,Brazil
18969,F,Alessandra Oliveira,Brazil
18970,F,Claudia Maria Pastor,Brazil
18971,F,Fiona Robinson,Australia
18972,F,Shelley Sandie,Australia
18973,F,Rachael Sporn,Australia
18974,F,Michele Timms,Australia
18975,F,Allison Tranquilli,Australia
18976,F,Jennifer Whittle,Australia
18977,F,Robyn Maher,Australia
18978,F,Carla Boyd,Australia
18979,F,Michelle Brogan,Australia
18980,F,Sandy Brondello,Australia
18981,F,Michelle Chandler,Australia
18982,F,Trish Fallon,Australia
18983,M,Kent Steffes,United States
18984,M,Mike Whitmarsh,United States
18985,M,Michael Dodd,United States
18986,M,Mark Heese,Canada
18987,M,John Child,Canada
18988,F,Jackie Silva Cruz,Brazil
18989,F,Sandra Pires Tavares,Brazil
18990,F,Monica Rodrigues,Brazil
18991,F,Adriana Samuel Ramos,Brazil
18992,F,Kerri Ann Pottharst,Australia
18993,F,Natalie Cook,Australia
18994,M,Mansueto Velasco,Philippines
18995,M,Oleg Kiryukhin,Ukraine
18996,M,Rafael Lozano,Spain
18997,M,Maikro Romero,Cuba
18998,M,Bolat Dzumadilov,Kazakhstan
18999,M,Zoltan Lunka,Germany
19000,M,Albert Pakeyev,Russia
19001,M,Arnaldo Mesa,Cuba
19002,M,Raimul Malakbekhov,Russia
19003,M,Vichairachanon Khadpo,Thailand
19004,M,Kamsing Somluck,Thailand
19005,M,Serafim Todorov,Bulgaria
19006,M,Floyd Mayweather,United States
19007,M,Pablo Chacon,Argentina
19008,M,Tontcho Tontchev,Bulgaria
19009,M,Terrance Cauthen,United States
19010,M,Oktay Urkal,Germany
19011,M,Bolat Niazymbetov,Kazakhstan
19012,M,Fathi Missaoui,Tunisia
19013,M,Oleg Saitov,Russia
19014,M,Marian Simion,Romania
19015,M,Daniel Santos,Puerto Rico
19016,M,David Reid,United States
19017,M,Alfredo Duvergel,Cuba
19018,M,Ermakhan Ibzaimov,Kazakhstan
19019,M,Karim Tulaganov,Uzbekistan
19020,M,Malik Beyleroglu,Turkey
19021,M,Rhoshii Wells,United States
19022,M,Mohamed Bahari,Algeria
19023,M,Vassili Jirov,Kazakhstan
19024,M,Antonio Tarver,United States
19025,M,Thomas Ulrich,Germany
19026,M,David Defiagbon,Canada
19027,M,Nate Jones,United States
19028,M,Luan Krasniqi,Germany
19029,M,Vladimir Klitchko,Ukraine
19030,M,Paea Wolfgramm,Tonga
19031,M,Alexei Lezin,Russia
19032,M,Duncan Dokiwari,Nigeria
19033,M,Piotr Markiewicz,Poland
19034,F,Caroline Brunet,Canada
19035,F,Josefa Idem Guerrini,Italy
19036,M,Beniamino Bonomi,Italy
19037,M,Oliver Fix,Germany
19038,M,Andraz Vehovar,Slovenia
19039,M,Thomas Becker,Germany
19040,F,Stepanka Hilgertova,Czech Republic
19041,F,Myriam Fox-Jerusalmi,France
19042,M,Daniele Scarpa,Italy
19043,M,Andrew Trim,Australia
19044,M,Danny Collins,Australia
19045,F,Katrin Borchert,Australia
19046,F,Anna Wood,Australia
19047,M,Andrian Dushev,Bulgaria
19048,M,Milko Kazanov,Bulgaria
19049,F,Manuela Mucke,Germany
19050,F,Anett Schuck,Germany
19051,F,Daniela Baumer,Switzerland
19052,F,Sabine Eichenberger,Switzerland
19053,F,Ingrid Haralamow,Switzerland
19054,F,Gabi Müller,Switzerland
19055,F,Ingela Ericsson,Sweden
19056,M,Detlef Hofmann,Germany
19057,M,Mark Zabel,Germany
19058,M,Olaf Winter,Germany
19059,M,András Rajna,Hungary
19060,M,Gábor Horváth,Hungary
19061,M,Attila Adrovicz,Hungary
19062,M,Oleg Gorobiy,Russia
19063,M,Anatoliy Tishchenko,Russia
19064,M,Georgy Tsybulnikov,Russia
19065,M,Sergey Verlin,Russia
19066,M,Martin Doktor,Czech Republic
19067,M,Slavomir Knazovicky,Slovakia
19068,M,Imre Pulai,Hungary
19069,M,Michal Martikán,Slovakia
19070,M,Lukás Pollert,Czech Republic
19071,M,Patrice Estanguet,France
19072,M,György Kolonics,Hungary
19073,M,Csaba Horváth,Hungary
19074,M,Nikolaï Juravschi,Moldova
19075,M,Viktor Reneysky,Moldova
19076,M,Grigore Obreja,Romania
19077,M,Gheorghe Andriev,Romania
19078,M,Gunar Kirchbach,Germany
19079,M,Andreas Dittmer,Germany
19080,M,Antonel Borsan,Romania
19081,M,Marcel Glavan,Romania
19082,M,Jirí Rohan,Czech Republic
19083,M,Miroslav Simek,Czech Republic
19084,M,André Ehrenberg,Germany
19085,M,Michael Senft,Germany
19086,M,Pascal Richard,Switzerland
19087,M,Rolf Sørensen,Denmark
19088,M,Max Sciandri,Great Britain
19089,F,Imelda Chiappa,Italy
19090,F,Clara Hughes,Canada
19091,M,Miguel Indurain,Spain
19092,M,Abraham Olano,Spain
19093,F,Zulfiya Zabirova,Russia
19094,M,Marty Nothstein,United States
19095,F,Felicia Ballanger,France
19096,F,Michelle Ferris,Australia
19097,M,Florian Rousseau,France
19098,M,Takanobu Jumonji,Japan
19099,M,Andrea Collinelli,Italy
19100,M,Philippe Ermenault,France
19101,M,Brad McGee,Australia
19102,F,Antonella Belluti,Italy
19103,F,Marion Clignet,France
19104,F,Judith Arndt,Germany
19105,M,Christophe Capelle,France
19106,M,Jean-Michel Monin,France
19107,M,Francis Moreau,France
19108,M,Edouard Gritsoun,Russia
19109,M,Anton Shantyr,Russia
19110,M,Alexel Markov,Russia
19111,M,Nikolay Kuznetsov,Russia
19112,M,Tim O'Shannessey,Australia
19113,M,Silvio Martinello,Italy
19114,M,Brian Walton,Canada
19115,F,Nathalie Lancien,France
19116,F,Lucy Tyler-Sharman,Australia
19117,M,Bart Brentjens,Netherlands
19118,M,Thomas Frischknecht,Switzerland
19119,M,Miguel Martinez,France
19120,F,Paola Pezzo,Italy
19121,F,Alison Sydor,Canada
19122,F,Susan De Mattei,United States
19123,M,Zhuocheng Yu,China
19124,F,Irina Lashko,Russia
19125,F,Annie Pelletier,Canada
19126,M,Dmitry Sautin,Russia
19127,M,Jan Hempel,Germany
19128,M,Hailiang Xiao,China
19129,F,Annika Walter,Germany
19130,M,Sven Rothenberger,Netherlands
19131,F,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",Netherlands
19132,M,Martin Schaudt,Germany
19133,F,Gonnelien Rothenberger,Netherlands
19134,M,Steffen Peters,United States
19135,M,Guenter Seidel,United States
19136,F,Michelle Gibson,United States
19137,M,Ulrich Kirchhoff,Germany
19138,M,Willi Melliger,Switzerland
19139,F,Alexandra Ledermann,France
19140,M,Lars Nieberg,Germany
19141,M,Franke Sloothaak,Germany
19142,M,Peter Leone,United States
19143,M,Michael Matz,United States
19144,M,Alvaro Miranda Neto,Brazil
19145,M,André Johannpeter,Brazil
19146,M,Luiz Felipe de Azevedo,Brazil
19147,M,Rodrigo Pessoa,Brazil
19148,F,Sally Clark,New Zealand
19149,F,Kerry Millikin,United States
19150,M,Phillip Dutton,Australia
19151,F,Wendy Schaeffer,Australia
19152,M,David O'Connor,United States
19153,F,Karen O'Connor,United States
19154,F,Jill Henneberg,United States
19155,M,Vaughn Jefferis,New Zealand
19156,M,Alessandro Puccini,Italy
19157,M,Lionel Plumenail,France
19158,M,Franck Boidin,France
19159,F,Valentina Vezzali,Italy
19160,M,Ilgar Mamedov,Russia
19161,M,Vladislav Pavlovich,Russia
19162,M,Dmitry Shevchenko,Russia
19163,M,Jaroslaw Rodzewicz,Poland
19164,M,Rolando Tucker,Cuba
19165,F,Roxana Scarlat,Romania
19166,M,Aleksandr Beketov,Russia
19167,M,Iván Trevejo,Cuba
19168,M,Géza Imre,Hungary
19169,F,Laura Flessel,France
19170,F,Valérie Barlois,France
19171,F,Horvathne Szalay,Hungary
19172,M,Maurizio Randazzo,Italy
19173,M,Pavel Kolobkov,Russia
19174,M,Valery Zakharevich,Russia
19175,M,Robert Leroux,France
19176,F,Sophie Moressee-Pichot,France
19177,F,Laura Chiesa,Italy
19178,F,Elisa Uga,Italy
19179,F,Yuliya Gurayeva,Russia
19180,F,Karina Aznavourian,Russia
19181,F,Maria Mazina,Russia
19182,M,Stanislav Pozdniakov,Russia
19183,M,Sergey Sharikov,Russia
19184,M,Damien Touya,France
19185,M,Grigory Kiriyenko,Russia
19186,M,József Navarrete,Hungary
19187,M,Raffaello Caserta,Italy
19188,M,Luigi Tarantino,Italy
19189,M,Tonhi Terenzi,Italy
19190,M,Jeroen Delmee,Netherlands
19191,M,Teun de Nooijer,Netherlands
19192,M,Erik Jazet,Netherlands
19193,M,Leo Klein Gebbink,Netherlands
19194,M,Bram Lomans,Netherlands
19195,M,Tycho van Meer,Netherlands
19196,M,Wouter van Pelt,Netherlands
19197,M,Remco van Wijk,Netherlands
19198,M,Stephan Veen,Netherlands
19199,M,Guus Vogels,Netherlands
19200,M,Pablo Usoz,Spain
19201,M,Victor Pujol,Spain
19202,M,Ramón Sala,Spain
19203,M,Joaquín Malgosa,Spain
19204,M,Antonio González,Spain
19205,M,Ramón Jufresa,Spain
19206,M,Juantxo García-Mauriño,Spain
19207,M,Juan Escarré,Spain
19208,M,Xavier Escude,Spain
19209,M,Ignacio Cobos,Spain
19210,M,Juan Dinarés,Spain
19211,M,Oscar Barrena,Spain
19212,M,Jaime Amat,Spain
19213,M,Pablo Amat,Spain
19214,M,Javier Arnau,Spain
19215,M,Jordi Arnau,Spain
19216,M,Stuart Carruthers,Australia
19217,M,Baeden Choppy,Australia
19218,M,Brendan Garard,Australia
19219,M,Paul Gaudoin,Australia
19220,M,Mark Hager,Australia
19221,M,Daniel Sproule,Australia
19222,M,Grant Smith,Australia
19223,M,Matthew Smith,Australia
19224,F,Kate Starre,Australia
19225,F,Danni Roche,Australia
19226,F,Nova Peris-Kneebone,Australia
19227,F,Katrina Powell,Australia
19228,F,Lisa Powell,Australia
19229,F,Jenny Morris,Australia
19230,F,Karen Marsden,Australia
19231,F,Juliet Haslam,Australia
19232,F,Clover Maitland,Australia
19233,F,Michelle Andrews,Australia
19234,F,Alyson Annan,Australia
19235,F,Louise Dobson,Australia
19236,F,Renita Farrell-Garard,Australia
19237,F,Eun-Kyung Choi,South Korea
19238,F,Mi-Soon Choi,South Korea
19239,F,Eun-Jung Cho,South Korea
19240,F,Young-Sun Jeon,South Korea
19241,F,Deok-San Jin,South Korea
19242,F,Myung-Ok Kim,South Korea
19243,F,Chang-Sook Kwon,South Korea
19244,F,Soo-Hyun Kwon,South Korea
19245,F,Seung-Shin Oh,South Korea
19246,F,Jeong-Sook Lim,South Korea
19247,F,Eun-Young Lee,South Korea
19248,F,Ji-Young Lee,South Korea
19249,F,Hyun-Jung Woo,South Korea
19250,F,Jae-Sook You,South Korea
19251,F,Jeannette Lewin,Netherlands
19252,F,Florentine Steenberghe,Netherlands
19253,F,Josepha Teeuwen,Netherlands
19254,F,Carole Thate,Netherlands
19255,F,Jacqueline Toxopeus,Netherlands
19256,F,Dillianne van den Boogaard,Netherlands
19257,F,Fleur van de Kieft,Netherlands
19258,F,Suzan van der Wielen,Netherlands
19259,F,Suzanne Plesman,Netherlands
19260,F,Nicole Koolen,Netherlands
19261,F,Ellen Kuipers,Netherlands
19262,F,Wietske de Ruiter,Netherlands
19263,F,Mijntje Donners,Netherlands
19264,F,Willemijn Duyster,Netherlands
19265,F,Stella de Heij,Netherlands
19266,M,Joseph Dosu,Nigeria
19267,M,Teslim Fatusi,Nigeria
19268,M,Victor Ikpeba,Nigeria
19269,M,Garba Lawal,Nigeria
19270,M,Kanu Nwankwo,Nigeria
19271,M,Abiodon Obafemi,Nigeria
19272,M,Mobi Obaraku,Nigeria
19273,M,Kingsley Obiekwu,Nigeria
19274,M,Daniel Amokachi,Nigeria
19275,M,Emmanuel Amunike,Nigeria
19276,M,Tijani Babangida,Nigeria
19277,M,Celestine Babayaro,Nigeria
19278,M,Emmanuel Babayaro,Nigeria
19279,M,Augustine Okocha,Nigeria
19280,M,Sunday Oliseh,Nigeria
19281,M,Wilson Oruma,Nigeria
19282,M,Okechukwu Uche,Nigeria
19283,M,Taribo West,Nigeria
19284,M,Jose Antonio Chamot,Argentina
19285,M,Hernan Crespo,Argentina
19286,M,Marcelo Delgado,Argentina
19287,M,Matias Almeyda,Argentina
19288,M,Roberto Ayala,Argentina
19289,M,Christian Bassedas,Argentina
19290,M,Carlos Bossio,Argentina
19291,M,Pablo Cavallero,Argentina
19292,M,Marcelo Gallardo,Argentina
19293,M,Claudio Lopez,Argentina
19294,M,Gustavo López,Argentina
19295,M,Hugo Morales,Argentina
19296,M,Ariel Ortega,Argentina
19297,M,Pablo Paz,Argentina
19298,M,Hector Pineda,Argentina
19299,M,Roberto Sensini,Argentina
19300,M,Diego Simeone,Argentina
19301,M,Javier Zanetti,Argentina
19302,M,Narciso,Brazil
19303,M,Rivaldo,Brazil
19304,M,Carlos Roberto,Brazil
19305,M,Savio,Brazil
19306,M,Ronaldinho,Brazil
19307,M,Ronaldo,Brazil
19308,M,Nelson Silva,Brazil
19309,M,Ze Elias,Brazil
19310,M,Zé Maria,Brazil
19311,M,Conceição Flavio,Brazil
19312,M,Juninho,Brazil
19313,M,Luizão,Brazil
19314,M,Marcelinho,Brazil
19315,M,Amaral,Brazil
19316,M,Aldair,Brazil
19317,F,Tiffany Roberts,United States
19318,F,Carla Overbeck,United States
19319,F,Cindy Parlow,United States
19320,F,Tiffeny Milbrett,United States
19321,F,Shannon MacMillan,United States
19322,F,Briana Scurry,United States
19323,F,Tisha Venturini,United States
19324,F,Staci Wilson,United States
19325,F,Michelle Akers,United States
19326,F,Brandi Chastain,United States
19327,F,Joy Fawcett,United States
19328,F,Kristine Lilly,United States
19329,F,Carin Gabarra,United States
19330,F,Julie Foudy,United States
19331,F,Mia Hamm,United States
19332,F,Ailing Liu,China
19333,F,Ying Liu,China
19334,F,Guihong Shi,China
19335,F,Qingxia Shui,China
19336,F,Qingmei Sun,China
19337,F,Wen Sun,China
19338,F,Yunjie Fan,China
19339,F,Yufeng Chen,China
19340,F,Hong Gao,China
19341,F,Huilin Xie,China
19342,F,Lirong Wen,China
19343,F,Hongqi Yu,China
19344,F,Haiying Wei,China
19345,F,Liping Wang,China
19346,F,Lihong Zhao,China
19347,F,Tina Svensson,Norway
19348,F,Trine Tangeraas,Norway
19349,F,Linda Medalen,Norway
19350,F,Ann Kristin Aarones,Norway
19351,F,Agnete Carlsen,Norway
19352,F,Gro Espeseth,Norway
19353,F,Tone Gunn Frustol,Norway
19354,F,Tone Haugen,Norway
19355,F,Brit Sandaune,Norway
19356,F,Reidun Seth,Norway
19357,F,Merete Myklebust,Norway
19358,F,Bente Nordby,Norway
19359,F,Nina Nymark Andersen,Norway
19360,F,Marianne Pettersen,Norway
19361,F,Hege Riise,Norway
19362,M,Alexei Nemov,Russia
19363,M,Vitaly Shcherbo,Belarus
19364,F,Lilia Popkopayeva,Ukraine
19365,F,Simona Amanar,Romania
19366,M,Nikolay Krukov,Russia
19367,M,Sergey Kharkov,Russia
19368,M,Eugeni Podgorni,Russia
19369,M,Dmitri Vasilenko,Russia
19370,M,Dmitri Trush,Russia
19371,M,Alexey Voropayev,Russia
19372,M,Jian Shen,China
19373,M,Bin Fan,China
19374,M,Hongbin Fan,China
19375,M,Huadong Huang,China
19376,M,Liping Huang,China
19377,M,Jinjing Zhang,China
19378,M,Rustam Sharipov,Ukraine
19379,M,Alexandre Svetlichnyi,Ukraine
19380,M,Yuri Yermakov,Ukraine
19381,M,Vladimir Shamenko,Ukraine
19382,M,Igor Korobchinsky,Ukraine
19383,M,Oleg Kosiak,Ukraine
19384,M,Grigory Misyutin,Ukraine
19385,F,Amy Chow,United States
19386,F,Amanda Borden,United States
19387,F,Dominique Moceanu,United States
19388,F,Jaycie Phelps,United States
19389,F,Svetlana Khorkina,Russia
19390,F,Rozaliya Galiyeva,Russia
19391,F,Elena Grosheva,Russia
19392,F,Elena Dolgopolova,Russia
19393,F,Eugenia Kuznetsova,Russia
19394,F,Dina Kochetkova,Russia
19395,F,Oksana Liapina,Russia
19396,F,Ionela Loaies,Romania
19397,F,Alexandra Marinescu,Romania
19398,F,Mirela Tugurlan,Romania
19399,M,Ioannis Melissanidis,Greece
19400,M,Krasimir Dounev,Bulgaria
19401,M,Jair Lynch,United States
19402,F,Wenjiing Bi,China
19403,M,Hung-Chul Yeo,South Korea
19404,F,Huilan Mo,China
19405,M,Donghua Li,Switzerland
19406,M,Marius Urzica,Romania
19407,M,Yuri Chechi,Italy
19408,M,Szilveszter Csollany,Hungary
19409,M,Dan Burinca,Romania
19410,M,Patrik Cavar,Croatia
19411,M,Valner Frankovic,Croatia
19412,M,Vladimir Jelcic,Croatia
19413,M,Bozidar Jovic,Croatia
19414,M,Nenad Kljaic,Croatia
19415,M,Venio Losert,Croatia
19416,M,Valter Matosevic,Croatia
19417,M,Zoran Mikulic,Croatia
19418,M,Alvaro Nacinovic,Croatia
19419,M,Goran Perkovac,Croatia
19420,M,Iztok Puc,Croatia
19421,M,Zlatko Saracevic,Croatia
19422,M,Slavko Goluza,Croatia
19423,M,Bruno Gudelj,Croatia
19424,M,Irfan Smajlagic,Croatia
19425,M,Vladimir Sujster,Croatia
19426,M,Tomas Sivertsson,Sweden
19427,M,Stefan Lövgren,Sweden
19428,M,Johan Pettersson,Sweden
19429,M,Martin Frändesjö,Sweden
19430,M,Andreas Larsson,Sweden
19431,M,Talant Dujshebaev,Spain
19432,M,Salvador Esquer,Spain
19433,M,Aitor Etxaburu,Spain
19434,M,Jesús Fernández,Spain
19435,M,Jaume Fort,Spain
19436,M,Fernando Hernández,Spain
19437,M,José Hombrados,Spain
19438,M,Mateo Garralda,Spain
19439,M,Raúl González,Spain
19440,M,Rafael Guijosa,Spain
19441,M,Jordi Nuñez,Spain
19442,M,Jesús Olalla,Spain
19443,M,Juan Pérez,Spain
19444,M,Iñaki Urdangarín,Spain
19445,M,Alberto Urdiales,Spain
19446,F,Gitte Sunesen,Denmark
19447,F,Dorthe Tanderup,Denmark
19448,F,Tonje Kjærgaard,Denmark
19449,F,Janne Kolling,Denmark
19450,F,Susanne Lauritsen,Denmark
19451,F,Gitte Madsen,Denmark
19452,F,Anette Hoffman,Denmark
19453,F,Lene Rantala,Denmark
19454,F,Anja Jul Andersen,Denmark
19455,F,Camilla Andersen,Denmark
19456,F,Heidi Astrup,Denmark
19457,F,Tina Bottzau,Denmark
19458,F,Marianne Florman,Denmark
19459,F,Conny Hamann,Denmark
19460,F,Anja Hansen,Denmark
19461,F,Sang-Eun Lee,South Korea
19462,F,Yong-Ran Oh,South Korea
19463,F,Eun-Mi Kim,South Korea
19464,F,Jeong-Mi Kim,South Korea
19465,F,Cheong-Shim Kim,South Korea
19466,F,Mi-Sim Kim,South Korea
19467,F,Rang Kim,South Korea
19468,F,Hye-Jeong Kwag,South Korea
19469,F,Sun-Hee Han,South Korea
19470,F,Soon-Young Huh,South Korea
19471,F,Eun-Hee Cho,South Korea
19472,F,Éva Erdõs,Hungary
19473,F,Andrea Farkas,Hungary
19474,F,Beata Hoffmann,Hungary
19475,F,Anikó Kántor,Hungary
19476,F,Erzsébet Kocsis,Hungary
19477,F,Beatrix Kökény,Hungary
19478,F,Anna Szanto,Hungary
19479,F,Katalin Szilagyi,Hungary
19480,F,Beatrix Tóth,Hungary
19481,F,Helga Németh,Hungary
19482,F,Ildikó Pádár,Hungary
19483,F,Eszter Matefi,Hungary
19484,F,Auguszta Matyas,Hungary
19485,F,Anikó Meksz,Hungary
19486,F,Anikó Nagy,Hungary
19487,F,Beata Siti,Hungary
19488,M,Tadahiro Nomura,Japan
19489,M,Girolamo Giovinazzo,Italy
19490,M,Dorjpalam Narmandakh,Mongolia
19491,F,Sun Hui Kye,North Korea
19492,F,Yolanda Soler,Spain
19493,M,Yukimasa Nakamura,Japan
19494,M,Henrique Guimaraes,Brazil
19495,F,Marie-Claire Restoux,France
19496,F,Sook-Hee Hyun,South Korea
19497,F,Legna Verdecia,Cuba
19498,F,Noriko Narazaki,Japan
19499,M,Kenzo Nakamura,Japan
19500,M,Dae-Sung Kwak,South Korea
19501,M,Jimmy Pedro,United States
19502,M,Christophe Gagliano,France
19503,F,Sun-Yong Jung,South Korea
19504,F,Isabelle Fernandez,Spain
19505,F,Marisbell Lomba,Belgium
19506,M,Djamel Bouras,France
19507,M,In-Chul Cho,South Korea
19508,M,Soso Liparteliani,Georgia
19509,F,Yuko Emoto,Japan
19510,F,Gella van de Caveye,Belgium
19511,F,Sung-Sook Jung,South Korea
19512,F,Jenny Gal,Netherlands
19513,M,Ki-Young Jeon,South Korea
19514,M,Armen Bagdasarov,Uzbekistan
19515,M,Marko Spittka,Germany
19516,M,Mark Huizinga,Netherlands
19517,F,Min-Sun Cho,South Korea
19518,F,Aneta Szczepanska,Poland
19519,F,Xianbo Wang,China
19520,F,Claudia Zwiers,Netherlands
19521,M,Pawel Nastula,Poland
19522,M,Min-Soo Kim,South Korea
19523,M,Stephane Traineau,France
19524,F,Ulla Werbrouck,Belgium
19525,F,Diadenis Luna,Cuba
19526,F,Ylena Scapin,Italy
19527,M,Ernesto Pérez,Spain
19528,M,Frank Möller,Germany
19529,M,Harry van Barneveld,Belgium
19530,F,Fuming Sun,China
19531,F,Johanna Hagn,Germany
19532,F,Christine Cicot,France
19533,M,Alexander Parygin,Kazakhstan
19534,M,Eduard Zenovka,Russia
19535,F,Ekaterina Serebryanskaya,Ukraine
19536,F,Ianina Batyrchina,Russia
19537,F,Elena Zitrichenko,Ukraine
19538,F,Estibaliz Martinez,Spain
19539,F,Tania Lamarca,Spain
19540,F,Lorena Gurendez,Spain
19541,F,Estela Gimenez,Spain
19542,F,Nuria Cabanillas,Spain
19543,F,Marta Baldo,Spain
19544,F,Maria Koleva,Bulgaria
19545,F,Valentina Kevlian,Bulgaria
19546,F,Ina Deltcheva,Bulgaria
19547,F,Vjara Vatachka,Bulgaria
19548,F,Maja Tabakova,Bulgaria
19549,F,Ivelina Taleva,Bulgaria
19550,F,Elena Krivochei,Russia
19551,F,Irina Dziouba,Russia
19552,F,Olga Chtyrenko,Russia
